sido,sigungu,dong,lat,lng,facility_count
세종특별자치시,세종시,다정동,36.494524,127.250343,1
세종특별자치시,세종시,소담동,36.484074,127.300368,1
세종특별자치시,세종시,종촌동,36.504635,127.246869,1
세종특별자치시,세종시,해밀동,36.526839,127.268185,1
울산광역시,남구,옥동,35.534671,129.263355,12
울산광역시,남구,,35.518856,129.315355,7
울산광역시,남구,신정동,35.536563,129.302622,4
울산광역시,남구,야음동,35.526821,129.331979,4
울산광역시,남구,매암동,35.502799,129.381386,2
울산광역시,남구,무거동,35.534349,129.253067,1
울산광역시,남구,삼산동,35.546119,129.336456,1
울산광역시,남구,여천동,35.531083,129.374777,1
울산광역시,동구,,35.50614,129.422905,41
울산광역시,동구,화정동,35.501013,129.417653,6
울산광역시,동구,방어동,35.482769,129.411142,2
울산광역시,동구,서부동,35.528966,129.427289,2
울산광역시,동구,전하동,35.51179,129.421993,2
울산광역시,동구,동부동,35.541378,129.429613,1
울산광역시,북구,,35.60115,129.370876,13
울산광역시,북구,연암동,35.584332,129.367892,5
울산광역시,북구,창평동,35.621682,129.35938,3
울산광역시,북구,상안동,35.626467,129.344641,2
울산광역시,북구,신천동,35.642766,129.347012,2
울산광역시,북구,염포동,35.533065,129.394663,2
울산광역시,북구,천곡동,35.636292,129.334608,2
울산광역시,북구,화봉동,35.59454,129.365082,2
울산광역시,북구,달천동,35.629675,129.321387,1
울산광역시,북구,양정동,35.549661,129.386183,1
울산광역시,북구,호계동,35.63039,129.357493,1
울산광역시,울주군,,35.5453,129.19193,76
울산광역시,중구,,35.565321,129.310079,45
울산광역시,중구,남외동,35.562661,129.349402,6
울산광역시,중구,성안동,35.579174,129.307533,5
울산광역시,중구,다운동,35.56326,129.274585,4
울산광역시,중구,약사동,35.577207,129.335035,3
울산광역시,중구,태화동,35.554443,129.293822,3
울산광역시,중구,학성동,35.554645,129.331987,2
울산광역시,중구,교동,35.561975,129.316829,1
울산광역시,중구,우정동,35.56494,129.309001,1
울산광역시,중구,유곡동,35.564652,129.283638,1
인천광역시,강화군,,37.715644,126.429174,303
인천광역시,계양구,서운동,37.531495,126.745689,5
인천광역시,계양구,계산동,37.543911,126.724506,3
인천광역시,계양구,효성동,37.526699,126.710955,3
인천광역시,계양구,방축동,37.551999,126.739574,2
인천광역시,계양구,작전동,37.526727,126.732923,2
인천광역시,계양구,갈현동,37.576507,126.729194,1
인천광역시,계양구,장기동,37.579615,126.737759,1
인천광역시,계양구,하야동,0.0,0.0,1
인천광역시,남구,,37.450028,126.668452,74
인천광역시,남구,주안동,37.461257,126.679033,8
인천광역시,남구,용현동,37.45211,126.648464,5
인천광역시,남구,학익동,37.437446,126.668445,4
인천광역시,남구,도화동,37.463951,126.667443,2
인천광역시,남구,문학동,37.435694,126.69136,2
인천광역시,남구,숭의동,37.460003,126.661478,2
인천광역시,남동구,만수동,37.448897,126.732951,7
인천광역시,남동구,도림동,37.414749,126.725836,6
인천광역시,남동구,구월동,37.45543,126.717617,5
인천광역시,남동구,수산동,37.440401,126.7327,5
인천광역시,남동구,논현동,37.401904,126.706733,4
인천광역시,남동구,서창동,37.429887,126.748949,4
인천광역시,남동구,장수동,37.455178,126.757823,4
인천광역시,남동구,,37.438884,126.717733,3
인천광역시,남동구,고잔동,36.796829,127.075735,3
인천광역시,남동구,남촌동,37.431743,126.711372,2
인천광역시,남동구,간석동,37.475699,126.712054,1
인천광역시,부평구,,37.496795,126.727122,80
인천광역시,부평구,삼산동,37.514254,126.741008,8
인천광역시,부평구,부평동,37.489648,126.72594,7
인천광역시,부평구,십정동,37.479934,126.701298,6
인천광역시,부평구,갈산동,37.514408,126.72375,5
인천광역시,부평구,산곡동,37.502607,126.700387,5
인천광역시,부평구,청천동,37.519442,126.697577,5
인천광역시,부평구,부개동,37.497272,126.736158,1
인천광역시,서해구,원창동,37.517593,126.65932,1
인천광역시,연수구,송도동,37.3699,126.644355,11
인천광역시,연수구,선학동,37.427779,126.700863,10
인천광역시,연수구,동춘동,37.408662,126.669091,7
인천광역시,연수구,,37.415138,126.68265,5
인천광역시,연수구,연수동,37.413735,126.682972,4
인천광역시,연수구,청학동,37.421436,126.670467,4
인천광역시,연수구,옥련동,37.427724,126.644607,2
인천광역시,옹진군,,37.517919,125.739975,128
전남광주통합특별시,강진군,,34.608881,126.776878,42
전남광주통합특별시,고흥군,,34.618548,127.300967,316
전남광주통합특별시,곡성군,,35.243005,127.246698,20
전남광주통합특별시,광산구,,35.219779,126.793305,93
전남광주통합특별시,광산구,우산동,35.16416,126.813584,9
전남광주통합특별시,광산구,산월동,35.209678,126.851983,7
전남광주통합특별시,광산구,월곡동,35.1688,126.809344,7
전남광주통합특별시,광산구,비아동,35.224074,126.82613,5
전남광주통합특별시,광산구,소촌동,35.148632,126.799832,5
전남광주통합특별시,광산구,송정동,35.136309,126.797428,5
전남광주통합특별시,광산구,안청동,35.213542,126.802408,5
전남광주통합특별시,광산구,하남동,35.183486,126.79746,5
전남광주통합특별시,광산구,도산동,35.130217,126.788659,3
전남광주통합특별시,광산구,산정동,35.181336,126.792103,3
전남광주통합특별시,광산구,연산동,35.110228,126.750345,3
전남광주통합특별시,광산구,운남동,35.172479,126.814744,3
전남광주통합특별시,광산구,임곡동,35.220349,126.74598,3
전남광주통합특별시,광산구,남산동,35.176288,126.727671,2
전남광주통합특별시,광산구,등임동,35.191674,126.765654,2
전남광주통합특별시,광산구,복룡동,35.113172,126.783597,2
전남광주통합특별시,광산구,산막동,35.200953,126.763944,2
전남광주통합특별시,광산구,산수동,35.187599,126.74394,2
전남광주통합특별시,광산구,송대동,35.103673,126.792192,2
전남광주통합특별시,광산구,송치동,35.179398,126.734101,2
전남광주통합특별시,광산구,수완동,35.202891,126.827202,2
전남광주통합특별시,광산구,신가동,35.188805,126.828424,2
전남광주통합특별시,광산구,쌍암동,35.222821,126.844412,2
전남광주통합특별시,광산구,양산동,35.199343,126.684172,2
전남광주통합특별시,광산구,용동,35.134109,126.754088,2
전남광주통합특별시,광산구,월계동,35.21414,126.836757,2
전남광주통합특별시,광산구,유계동,35.095978,126.782283,2
전남광주통합특별시,광산구,고룡동,35.209983,126.774758,1
전남광주통합특별시,광산구,대산동,35.129914,126.677742,1
전남광주통합특별시,광산구,도덕동,35.16247,126.703171,1
전남광주통합특별시,광산구,도천동,35.210027,126.82201,1
전남광주통합특별시,광산구,동림동,35.202172,126.683995,1
전남광주통합특별시,광산구,두정동,35.22604,126.761545,1
전남광주통합특별시,광산구,명도동,35.170419,126.695355,1
전남광주통합특별시,광산구,명화동,35.124467,126.721885,1
전남광주통합특별시,광산구,삼거동,35.163728,126.679538,1
전남광주통합특별시,광산구,선동,35.20173,126.753633,1
전남광주통합특별시,광산구,선암동,35.151728,126.771929,1
전남광주통합특별시,광산구,송산동,35.163662,126.718539,1
전남광주통합특별시,광산구,신동,35.110293,126.700282,1
전남광주통합특별시,광산구,신창동,35.193838,126.835448,1
전남광주통합특별시,광산구,오산동,35.23263,126.729298,1
전남광주통합특별시,광산구,옥동,35.125606,126.761112,1
전남광주통합특별시,광산구,왕동,35.197523,126.724542,1
전남광주통합특별시,광산구,용봉동,35.074239,126.769779,1
전남광주통합특별시,광산구,운수동,35.156322,126.782436,1
전남광주통합특별시,광산구,월전동,35.124754,126.769606,1
전남광주통합특별시,광산구,장덕동,35.186665,126.825916,1
전남광주통합특별시,광산구,장록동,35.13444,126.780532,1
전남광주통합특별시,광산구,장수동,35.185234,126.784449,1
전남광주통합특별시,광산구,지산동,35.186635,126.732336,1
전남광주통합특별시,광산구,지평동,35.154931,126.719843,1
전남광주통합특별시,광산구,진곡동,35.210131,126.790018,1
전남광주통합특별시,광산구,황룡동,35.125204,126.783997,1
전남광주통합특별시,광산구,흑석동,35.184934,126.802705,1
전남광주통합특별시,광양시,,34.877079,127.218668,290
전남광주통합특별시,광양시,광영동,34.963098,127.718126,16
전남광주통합특별시,광양시,금호동,34.937606,127.726014,11
전남광주통합특별시,광양시,마동,34.948949,127.697385,9
전남광주통합특별시,광양시,태인동,35.116793,127.70013,9
전남광주통합특별시,광양시,황길동,34.918949,127.655641,4
전남광주통합특별시,광양시,중동,34.934092,127.690817,3
전남광주통합특별시,광양시,도이동,34.936423,127.68307,2
전남광주통합특별시,광양시,성황동,34.947523,127.66599,2
전남광주통합특별시,광양시,중군동,34.960496,127.665699,2
전남광주통합특별시,광양시,황금동,34.911374,127.627386,1
전남광주통합특별시,구례군,,35.226383,127.470803,26
전남광주통합특별시,나주시,,34.990284,126.718389,20
전남광주통합특별시,나주시,송월동,35.010037,126.716819,6
전남광주통합특별시,나주시,남내동,35.032072,126.722577,2
전남광주통합특별시,나주시,죽림동,35.031727,126.724891,1
전남광주통합특별시,남구,,35.12612,126.897009,65
전남광주통합특별시,남구,봉선동,35.124676,126.913159,5
전남광주통합특별시,남구,진월동,35.118297,126.901379,4
전남광주통합특별시,남구,방림동,35.133155,126.921295,2
전남광주통합특별시,남구,월산동,35.143862,126.899368,2
전남광주통합특별시,남구,백운동,35.141181,126.907996,1
전남광주통합특별시,남구,서동,35.140674,126.910012,1
전남광주통합특별시,남구,송하동,35.105425,126.882155,1
전남광주통합특별시,남구,승촌동,35.056485,126.780769,1
전남광주통합특별시,남구,임암동,35.10671,126.867086,1
전남광주통합특별시,담양군,,35.306101,126.983422,28
전남광주통합특별시,동구,,35.118235,126.934441,4
전남광주통합특별시,동구,소태동,35.117238,126.936402,4
전남광주통합특별시,동구,산수동,23.435631,84.620249,3
전남광주통합특별시,동구,용산동,35.117327,126.932398,3
전남광주통합특별시,동구,동명동,0.0,0.0,1
전남광주통합특별시,동구,학동,35.133038,126.934746,1
전남광주통합특별시,목포시,,34.813434,126.439166,152
전남광주통합특별시,목포시,대양동,34.828603,126.396312,15
전남광주통합특별시,목포시,옥암동,34.811215,126.438739,5
전남광주통합특별시,목포시,상동,34.824213,126.407684,4
전남광주통합특별시,목포시,연산동,36.497877,127.265434,3
전남광주통합특별시,목포시,용당동,34.797306,126.400332,2
전남광주통합특별시,목포시,산정동,34.805544,126.380115,1
전남광주통합특별시,무안군,,34.931211,126.445782,43
전남광주통합특별시,보성군,,34.807002,127.203434,80
전남광주통합특별시,북구,,35.1962,126.887872,18
전남광주통합특별시,북구,두암동,35.173285,126.936471,3
전남광주통합특별시,북구,임동,35.166157,126.895293,3
전남광주통합특별시,북구,각화동,35.183413,126.934692,2
전남광주통합특별시,북구,동림동,35.185122,126.867968,2
전남광주통합특별시,북구,망월동,35.202911,126.952318,2
전남광주통합특별시,북구,신안동,35.170378,126.895417,2
전남광주통합특별시,북구,우산동,35.176579,126.923303,2
전남광주통합특별시,북구,장등동,35.215472,126.930816,2
전남광주통합특별시,북구,충효동,35.17902,127.004881,2
전남광주통합특별시,북구,금곡동,35.170438,126.998165,1
전남광주통합특별시,북구,누문동,35.152373,126.907841,1
전남광주통합특별시,북구,매곡동,35.195176,126.890012,1
전남광주통합특별시,북구,문흥동,35.184917,126.916686,1
전남광주통합특별시,북구,본촌동,35.217204,126.882042,1
전남광주통합특별시,북구,삼각동,35.206531,126.905568,1
전남광주통합특별시,북구,수곡동,35.244751,126.920479,1
전남광주통합특별시,북구,양산동,35.2079,126.87631,1
전남광주통합특별시,북구,연제동,35.200391,126.861749,1
전남광주통합특별시,북구,오룡동,35.218374,126.854498,1
전남광주통합특별시,북구,용강동,35.248353,126.896092,1
전남광주통합특별시,북구,용전동,35.239596,126.897391,1
전남광주통합특별시,북구,운암동,35.180041,126.878791,1
전남광주통합특별시,북구,운정동,35.227615,126.946135,1
전남광주통합특별시,북구,지야동,35.232348,126.883567,1
전남광주통합특별시,북구,청풍동,35.174431,126.964955,1
전남광주통합특별시,북구,태령동,35.250999,126.925698,1
전남광주통합특별시,북구,풍향동,35.164707,126.92573,1
전남광주통합특별시,북구,화암동,35.153905,126.968821,1
전남광주통합특별시,북구,효령동,35.241329,126.915322,1
전남광주통합특별시,서구,,35.143216,126.861466,75
전남광주통합특별시,서구,풍암동,35.130046,126.880984,5
전남광주통합특별시,서구,덕흥동,35.173153,126.840323,3
전남광주통합특별시,서구,치평동,35.15381,126.841317,3
전남광주통합특별시,서구,금호동,35.130826,126.860323,2
전남광주통합특별시,서구,양동,35.157749,126.892869,1
전남광주통합특별시,서구,화정동,35.150639,126.875898,1
전남광주통합특별시,순천시,,34.959582,127.432804,514
전남광주통합특별시,순천시,연향동,34.938774,127.519986,15
전남광주통합특별시,순천시,조례동,34.958461,127.524922,11
전남광주통합특별시,순천시,동외동,34.957721,127.488091,9
전남광주통합특별시,순천시,남정동,34.940289,127.487425,6
전남광주통합특별시,순천시,덕월동,34.927137,127.486516,4
전남광주통합특별시,순천시,조곡동,34.949338,127.499207,4
전남광주통합특별시,순천시,풍덕동,34.94019,127.498522,4
전남광주통합특별시,순천시,교량동,35.441291,127.421015,3
전남광주통합특별시,순천시,금곡동,34.954716,127.479824,3
전남광주통합특별시,순천시,대대동,34.889989,127.508165,3
전남광주통합특별시,순천시,왕지동,34.976125,127.535486,3
전남광주통합특별시,순천시,인제동,34.944176,127.489408,3
전남광주통합특별시,순천시,장천동,34.95029,127.487366,3
전남광주통합특별시,순천시,대룡동,34.908602,127.492388,2
전남광주통합특별시,순천시,매곡동,34.96201,127.481992,2
전남광주통합특별시,순천시,인월동,34.891243,127.483729,2
전남광주통합특별시,순천시,홍내동,34.916827,127.50175,2
전남광주통합특별시,순천시,가곡동,34.974543,127.483236,1
전남광주통합특별시,순천시,삼거동,34.975339,127.436529,1
전남광주통합특별시,순천시,석현동,34.967675,127.486753,1
전남광주통합특별시,순천시,야흥동,34.913886,127.479154,1
전남광주통합특별시,순천시,오천동,34.936456,127.490154,1
전남광주통합특별시,순천시,옥천동,34.951394,127.469698,1
전남광주통합특별시,순천시,와룡동,34.958136,127.457518,1
전남광주통합특별시,순천시,용당동,34.967701,127.490259,1
전남광주통합특별시,순천시,저전동,34.951995,127.479441,1
전남광주통합특별시,신안군,,34.828722,126.087754,40
전남광주통합특별시,여수시,,34.620277,127.289603,335
전남광주통합특별시,여수시,오림동,34.761841,127.724204,16
전남광주통합특별시,여수시,웅천동,34.745835,127.683617,5
전남광주통합특별시,여수시,시전동,34.75882,127.679972,4
전남광주통합특별시,여수시,학동,34.75715,127.674316,4
전남광주통합특별시,여수시,봉강동,34.741398,127.721598,2
전남광주통합특별시,여수시,봉계동,34.784385,127.679302,2
전남광주통합특별시,여수시,상암동,34.830027,127.735625,2
전남광주통합특별시,여수시,국동,34.728572,127.716725,1
전남광주통합특별시,여수시,남산동,34.738119,127.729562,1
전남광주통합특별시,여수시,문수동,34.754221,127.701052,1
전남광주통합특별시,여수시,봉산동,34.738068,127.714068,1
전남광주통합특별시,여수시,소호동,34.738095,127.649899,1
전남광주통합특별시,여수시,수정동,34.744914,127.749713,1
전남광주통합특별시,여수시,여서동,34.745881,127.701176,1
전남광주통합특별시,여수시,연등동,34.74311,127.731351,1
전남광주통합특별시,여수시,오천동,34.925288,127.504225,1
전남광주통합특별시,여수시,종화동,34.741087,127.746217,1
전남광주통합특별시,여수시,주삼동,34.787549,127.64942,1
전남광주통합특별시,여수시,화장동,34.771453,127.641931,1
전남광주통합특별시,영광군,,35.318202,126.471555,192
전남광주통합특별시,영암군,,34.96989,126.664026,29
전남광주통합특별시,완도군,,34.306448,126.755814,61
전남광주통합특별시,장성군,,35.307134,126.766189,335
전남광주통합특별시,장흥군,,34.644741,126.914365,47
전남광주통합특별시,진도군,,34.468833,126.265469,38
전남광주통합특별시,함평군,,35.08982,126.534835,33
전남광주통합특별시,해남군,,34.464154,126.257852,482
전남광주통합특별시,화순군,,34.644262,125.650864,374
전북특별자치도,고창군,,35.430495,126.642618,53
전북특별자치도,군산시,,35.99953,126.770566,24
전북특별자치도,군산시,사정동,30.825607,108.640525,7
전북특별자치도,군산시,미장동,35.96347,126.724732,4
전북특별자치도,군산시,수송동,35.964171,126.717339,4
전북특별자치도,군산시,오식도동,35.967227,126.570205,3
전북특별자치도,군산시,산북동,35.9484,126.657806,2
전북특별자치도,군산시,소룡동,35.970258,126.635923,2
전북특별자치도,군산시,나운동,35.956419,126.697788,1
전북특별자치도,군산시,조촌동,36.497877,127.265434,1
전북특별자치도,군산시,중앙로2가,35.982902,126.71578,1
전북특별자치도,김제시,검산동,35.810972,126.903572,12
전북특별자치도,김제시,,35.798901,126.928245,9
전북특별자치도,김제시,요촌동,35.808196,126.895726,4
전북특별자치도,김제시,서암동,35.80464,126.874134,2
전북특별자치도,김제시,하동,35.814715,126.893189,2
전북특별자치도,김제시,교동,35.799436,126.876803,1
전북특별자치도,김제시,흥사동,36.497877,127.265434,1
전북특별자치도,남원시,,35.432892,127.447277,30
전북특별자치도,남원시,월락동,35.430839,127.405339,13
전북특별자치도,남원시,산곡동,35.427963,127.36429,2
전북특별자치도,남원시,향교동,35.421333,127.379453,2
전북특별자치도,남원시,노암동,35.39632,127.37348,1
전북특별자치도,남원시,도통동,35.418816,127.40015,1
전북특별자치도,남원시,어현동,35.406052,127.390452,1
전북특별자치도,남원시,왕정동,35.411961,127.368567,1
전북특별자치도,남원시,조산동,35.399444,127.372053,1
전북특별자치도,무주군,,35.955468,127.694118,35
전북특별자치도,부안군,,35.682853,126.68263,32
전북특별자치도,순창군,,35.394334,127.123518,46
전북특별자치도,완주군,,35.924122,127.144955,94
전북특별자치도,익산시,,36.032942,126.977008,60
전북특별자치도,익산시,부송동,35.968459,127.006798,14
전북특별자치도,익산시,금강동,35.934118,126.976611,6
전북특별자치도,익산시,현영동,35.960293,126.940654,6
전북특별자치도,익산시,모현동2가,35.956817,126.947398,3
전북특별자치도,익산시,어양동,35.949783,126.986084,3
전북특별자치도,익산시,남중동,35.945458,126.958313,2
전북특별자치도,익산시,영등동,35.962861,126.976527,2
전북특별자치도,익산시,팔봉동,35.961217,127.013767,2
전북특별자치도,익산시,마동,35.93838,126.96997,1
전북특별자치도,익산시,모현동1가,35.949834,126.936459,1
전북특별자치도,임실군,,35.596279,127.265092,47
전북특별자치도,장수군,,35.676535,127.540421,46
전북특별자치도,전주시,,35.857069,127.104864,7
전북특별자치도,전주시,송천동2가,35.875319,127.103672,1
전북특별자치도,전주시 덕진구,덕진동1가,35.852094,127.138931,6
전북특별자치도,전주시 덕진구,송천동1가,35.85542,127.12652,4
전북특별자치도,전주시 덕진구,인후동1가,35.82242,127.168447,2
전북특별자치도,전주시 덕진구,반월동,35.868087,127.064503,1
전북특별자치도,전주시 덕진구,송천동2가,35.87536,127.130361,1
전북특별자치도,전주시 덕진구,우아동1가,35.823723,127.170121,1
전북특별자치도,전주시 덕진구,인후동2가,35.841527,127.148868,1
전북특별자치도,전주시 덕진구,중동,35.836817,127.061043,1
전북특별자치도,전주시 덕진구,호성동1가,35.852832,127.151638,1
전북특별자치도,전주시 완산구,중인동,35.767535,127.101378,7
전북특별자치도,전주시 완산구,중화산동2가,35.82094,127.124564,4
전북특별자치도,전주시 완산구,효자동3가,35.813908,127.091469,3
전북특별자치도,전주시 완산구,평화동2가,36.14369,127.196571,2
전북특별자치도,전주시 완산구,색장동,35.798747,127.182021,1
전북특별자치도,전주시 완산구,서신동,35.831478,127.116601,1
전북특별자치도,전주시 완산구,효자동2가,35.802655,127.106198,1
전북특별자치도,정읍시,,35.603043,126.863482,160
전북특별자치도,정읍시,상평동,35.561506,126.837127,11
전북특별자치도,정읍시,시기동,35.556321,126.860187,2
전북특별자치도,정읍시,금붕동,35.553797,126.892545,1
전북특별자치도,정읍시,망제동,35.603609,126.839444,1
전북특별자치도,정읍시,상동,35.557401,126.865946,1
전북특별자치도,정읍시,수성동,35.582158,126.853821,1
전북특별자치도,정읍시,연지동,35.569557,126.84422,1
전북특별자치도,진안군,,35.824262,127.447444,56
제주특별자치도,서귀포시,,33.278772,126.538876,159
제주특별자치도,서귀포시,강정동,33.256314,126.497522,11
제주특별자치도,서귀포시,동홍동,33.256659,126.568971,8
제주특별자치도,서귀포시,서호동,33.252803,126.514917,6
제주특별자치도,서귀포시,법환동,33.246457,126.50902,5
제주특별자치도,서귀포시,토평동,33.267682,126.588481,5
제주특별자치도,서귀포시,하예동,33.242271,126.381777,5
제주특별자치도,서귀포시,상효동,33.287141,126.593842,4
제주특별자치도,서귀포시,서귀동,33.246245,126.563961,4
제주특별자치도,서귀포시,대포동,33.240871,126.433851,3
제주특별자치도,서귀포시,상예동,33.260843,126.38374,3
제주특별자치도,서귀포시,서홍동,33.253714,126.551498,3
제주특별자치도,서귀포시,중문동,33.256015,126.425197,3
제주특별자치도,서귀포시,회수동,33.267277,126.441576,3
제주특별자치도,서귀포시,보목동,33.243601,126.588707,1
제주특별자치도,서귀포시,색달동,33.265191,126.414583,1
제주특별자치도,서귀포시,신효동,33.258328,126.610422,1
제주특별자치도,서귀포시,하원동,33.256728,126.461133,1
제주특별자치도,제주시,,33.487483,126.561766,184
제주특별자치도,제주시,오라일동,33.495992,126.517243,9
제주특별자치도,제주시,외도일동,33.487343,126.434096,5
제주특별자치도,제주시,화북일동,33.521198,126.560892,5
제주특별자치도,제주시,건입동,33.514664,126.543792,4
제주특별자치도,제주시,도두일동,33.502225,126.469345,4
제주특별자치도,제주시,삼양일동,33.532881,126.598412,4
제주특별자치도,제주시,회천동,33.472376,126.636509,3
제주특별자치도,제주시,용담삼동,33.51581,126.505706,2
제주특별자치도,제주시,용담이동,33.506133,126.505742,2
제주특별자치도,제주시,화북이동,33.508906,126.562967,2
제주특별자치도,제주시,노형동,33.459423,126.478025,1
제주특별자치도,제주시,도두이동,33.497832,126.487113,1
충청남도,계룡시,,36.283677,127.24358,32
충청남도,계룡시,금암동,36.275679,127.256074,1
충청남도,공주시,,36.467448,127.084068,358
충청남도,공주시,신관동,36.47279,127.139018,23
충청남도,공주시,옥룡동,36.452634,127.134734,15
충청남도,공주시,금학동,36.441096,127.124066,6
충청남도,공주시,금흥동,36.480071,127.148677,5
충청남도,공주시,웅진동,36.46074,127.108423,5
충청남도,공주시,월송동,36.47774,127.182205,4
충청남도,공주시,교동,36.45803,127.120172,3
충청남도,공주시,금성동,36.465649,127.121006,3
충청남도,공주시,봉정동,36.434523,127.093727,3
충청남도,공주시,송선동,36.484672,127.172021,2
충청남도,공주시,오곡동,36.402128,127.113288,2
충청남도,공주시,검상동,36.437064,127.064441,1
충청남도,공주시,동현동,36.487145,127.186701,1
충청남도,공주시,봉황동,36.450247,127.120059,1
충청남도,공주시,산성동,36.45889,127.127287,1
충청남도,공주시,상왕동,36.435012,127.172047,1
충청남도,공주시,석장리동,36.44891,127.188395,1
충청남도,공주시,소학동,36.448032,127.157305,1
충청남도,공주시,신기동,36.429439,127.147172,1
충청남도,공주시,쌍신동,36.4839,127.130713,1
충청남도,공주시,월미동,36.491117,127.100633,1
충청남도,공주시,주미동,36.42288,127.102261,1
충청남도,공주시,중학동,36.445324,127.123254,1
충청남도,공주시,태봉동,36.416033,127.088687,1
충청남도,금산군,,36.115774,127.489253,35
충청남도,논산시,,35.084047,123.264594,33
충청남도,논산시,관촉동,36.19078,127.109192,9
충청남도,논산시,등화동,36.185661,127.058576,2
충청남도,논산시,대교동,36.210871,127.084588,1
충청남도,논산시,부창동,36.199212,127.081785,1
충청남도,당진시,,36.902058,126.679858,121
충청남도,당진시,수청동,36.893249,126.644554,8
충청남도,당진시,원당동,36.915585,126.635953,4
충청남도,당진시,읍내동,36.894107,126.632819,3
충청남도,당진시,채운동,36.891188,126.624993,2
충청남도,당진시,대덕동,36.881371,126.641335,1
충청남도,보령시,,35.113637,122.365191,30
충청남도,보령시,동대동,36.35134,126.604942,8
충청남도,보령시,대천동,36.353207,126.583818,4
충청남도,보령시,신흑동,36.320628,126.512314,4
충청남도,보령시,죽정동,36.358797,126.607638,3
충청남도,보령시,명천동,36.34456,126.601995,2
충청남도,부여군,,36.245892,126.871793,61
충청남도,서산시,,36.792988,126.473174,22
충청남도,서산시,갈산동,36.799382,126.436424,10
충청남도,서산시,읍내동,36.786886,126.447962,3
충청남도,서산시,석림동,36.770779,126.467773,1
충청남도,서산시,양대동,36.752146,126.453027,1
충청남도,서천군,,36.074829,126.680898,32
충청남도,아산시,,36.793314,127.00127,357
충청남도,아산시,온천동,36.783618,126.999675,12
충청남도,아산시,용화동,36.771858,126.996177,11
충청남도,아산시,권곡동,36.791239,127.010276,9
충청남도,아산시,풍기동,36.770796,127.020823,7
충청남도,아산시,방축동,36.776029,126.984457,5
충청남도,아산시,실옥동,36.78986,126.990004,5
충청남도,아산시,배미동,36.796496,126.975247,4
충청남도,아산시,신동,36.787162,127.03031,4
충청남도,아산시,득산동,36.784045,126.96751,3
충청남도,아산시,장존동,36.749836,127.015774,3
충청남도,아산시,기산동,36.756663,126.968737,2
충청남도,아산시,모종동,36.783704,127.015219,2
충청남도,아산시,좌부동,36.756695,127.025893,2
충청남도,아산시,초사동,36.74581,126.974702,2
충청남도,아산시,남동,36.767289,127.036532,1
충청남도,아산시,읍내동,36.76156,127.016874,1
충청남도,예산군,,36.511084,126.196041,214
충청남도,천안시,,36.780061,127.189213,58
충청남도,천안시,성정동,36.816037,127.138418,2
충청남도,천안시,원성동,36.807278,127.158304,2
충청남도,천안시,유량동,36.81778,127.181932,2
충청남도,천안시,구성동,36.7933,127.162457,1
충청남도,천안시,다가동,36.796412,127.14969,1
충청남도,천안시,청당동,36.782736,127.145413,1
충청남도,천안시 동남구,,36.770026,127.241127,50
충청남도,천안시 동남구,유량동,36.813857,127.183065,7
충청남도,천안시 동남구,신방동,36.781168,127.128006,4
충청남도,천안시 동남구,청당동,36.781881,127.159105,3
충청남도,천안시 동남구,삼룡동,36.776105,127.164985,1
충청남도,천안시 동남구,신부동,36.824334,127.162963,1
충청남도,천안시 동남구,오룡동,36.804945,127.15036,1
충청남도,천안시 동남구,원성동,36.803039,127.156642,1
충청남도,천안시 서북구,,36.885987,127.182057,18
충청남도,천안시 서북구,백석동,36.822939,127.110287,11
충청남도,천안시 서북구,성정동,36.819502,127.141918,4
충청남도,천안시 서북구,쌍용동,36.80246,127.124042,4
충청남도,청양군,,36.438869,126.865921,32
충청남도,태안군,,34.819668,119.999788,20
충청남도,홍성군,,36.581934,126.644878,34
충청북도,괴산군,,36.789785,127.809156,37
충청북도,단양군,,36.994467,128.346033,25
충청북도,보은군,,36.485476,127.738396,29
충청북도,영동군,,36.390211,127.727045,55
충청북도,옥천군,,36.323366,127.62782,143
충청북도,음성군,,36.978535,127.605031,132
충청북도,제천시,,37.121144,128.183267,95
충청북도,제천시,신백동,37.130618,128.228413,7
충청북도,제천시,화산동,37.130373,128.216278,7
충청북도,제천시,청전동,37.149171,128.208489,4
충청북도,제천시,명지동,37.116355,128.204496,3
충청북도,제천시,모산동,37.164266,128.199967,3
충청북도,제천시,신월동,37.169015,128.190179,3
충청북도,제천시,하소동,37.144049,128.195985,3
충청북도,제천시,고암동,37.173692,128.237466,2
충청북도,제천시,왕암동,37.146166,128.162321,2
충청북도,제천시,장락동,37.148789,128.221471,2
충청북도,제천시,강제동,37.133183,128.210395,1
충청북도,제천시,교동,37.137234,128.218814,1
충청북도,제천시,산곡동,37.102078,128.199825,1
충청북도,제천시,신동,37.118062,128.173947,1
충청북도,제천시,중앙로2가,37.139637,128.210643,1
충청북도,증평군,,36.797196,127.591429,4
충청북도,진천군,,36.882522,127.454806,243
충청북도,청주시,,36.643139,127.465942,460
충청북도,청주시,율량동,36.666919,127.492402,13
충청북도,청주시,수곡동,36.617992,127.479517,10
충청북도,청주시,가경동,36.62029,127.436873,7
충청북도,청주시,내덕동,36.657974,127.485004,7
충청북도,청주시,사직동,36.638573,127.47251,7
충청북도,청주시,수동,36.645528,127.49852,5
충청북도,청주시,영운동,36.617432,127.501833,5
