course_id,title,facility,lat,lng,weekday,start_time,sport,tag_strength,tag_endurance,tag_flex,tag_cardio,tag_power
C2774,,무학리 체육시설,35.926042,128.098054,,,웨이트,1,1,0,0,0
C2775,,문명6길 체육시설,35.872810,128.363319,,,웨이트,1,1,0,0,0
C2776,,백운리 체육시설,35.802866,128.147543,,,웨이트,1,1,0,0,0
C2777,,백운리(2)체육시설,35.796557,128.148557,,,웨이트,1,1,0,0,0
C2778,,법전리(1) 체육시설,35.860788,128.130440,,,웨이트,1,1,0,0,0
C2779,,벽봉로 체육시설,35.963434,128.200332,,,웨이트,1,1,0,0,0
C2780,,벽봉로(2) 체육시설,36.020763,128.182773,,,웨이트,1,1,0,0,0
C2781,,보암리(1) 체육시설,35.958957,128.291234,,,웨이트,1,1,0,0,0
C2782,,보월리 야외운동기구,35.803458,128.267473,,,웨이트,1,1,0,0,0
C2783,,본리3길 체육시설,35.848092,128.323503,,,웨이트,1,1,0,0,0
C2784,,본리리 체육시설,35.837053,128.324234,,,웨이트,1,1,0,0,0
C2785,,본리리(2) 체육시설,35.838632,128.323290,,,웨이트,1,1,0,0,0
C2786,,봉계길 체육시설,35.925811,128.231797,,,웨이트,1,1,0,0,0
C2787,,봉계리(1) 체육시설,35.940835,128.221691,,,웨이트,1,1,0,0,0
C2788,,봉정리 체육시설,35.998503,128.258952,,,웨이트,1,1,0,0,0
C2789,,봉정리(2) 체육시설,36.001733,128.259965,,,웨이트,1,1,0,0,0
C2790,,봉학리 야외운동기구,35.976010,128.181420,,,웨이트,1,1,0,0,0
C2791,,삼산리(1) 체육시설,35.921620,128.300232,,,웨이트,1,1,0,0,0
C2792,,삼산리(2) 체육시설,35.933647,128.298806,,,웨이트,1,1,0,0,0
C2793,,삼산리(3) 체육시설,35.933528,128.299298,,,웨이트,1,1,0,0,0
C2794,,상언리 체육시설,35.846585,128.340413,,,웨이트,1,1,0,0,0
C2795,,상언리(2) 체육시설,35.835626,128.333963,,,웨이트,1,1,0,0,0
C2796,,선남파크골프장,35.901492,128.346605,,,파크골프,0,0,1,0,0
C2797,,선원1리 야외운동기구,35.867196,128.378755,,,웨이트,1,1,0,0,0
C2798,,선원리(2) 체육시설,35.882717,128.386282,,,웨이트,1,1,0,0,0
C2799,,선원리(3) 체육시설,35.868066,128.379938,,,웨이트,1,1,0,0,0
C2800,,성리 야외운동기구,35.826592,128.198818,,,웨이트,1,1,0,0,0
C2801,,성산리 운동기구(성산2리 마을회관),35.901294,128.293018,,,웨이트,1,1,0,0,0
C2802,,성산리(1) 체육시설,35.896860,128.281366,,,웨이트,1,1,0,0,0
C2803,,성산리(3) 체육시설,35.915235,128.289271,,,웨이트,1,1,0,0,0
C2804,,성산리(4) 체육시설,35.917497,128.290230,,,웨이트,1,1,0,0,0
C2805,,성원리 체육시설,35.920249,128.316528,,,웨이트,1,1,0,0,0
C2806,,성주국민체육센터,35.919561,128.294083,,,수영,0,1,1,1,0
C2807,,성주반다비체육센터,35.899537,128.352413,,,생활체육,1,1,0,0,0
C2808,,성주별고을체육관,35.913078,128.255222,,,생활체육,1,1,0,0,0
C2809,,성주생활체육공원정구장,35.910783,128.283906,,,테니스,0,0,0,1,1
C2810,,성주생활체육공원테니스장,35.910819,128.283951,,,테니스,0,0,0,1,1
C2811,,성주체육관,35.918241,128.290175,,,생활체육,1,1,0,0,0
C2812,,소성리 체육시설,36.036141,128.239859,,,웨이트,1,1,0,0,0
C2813,,송계리 야외운동기구,35.879989,128.204121,,,웨이트,1,1,0,0,0
C2814,,수륜리(1)체육시설,35.827695,128.214499,,,웨이트,1,1,0,0,0
C2815,,수성리(1) 체육시설,35.862572,128.194429,,,웨이트,1,1,0,0,0
C2816,,수죽리 체육시설,35.983012,128.305373,,,웨이트,1,1,0,0,0
C2817,,수촌리 체육시설,35.945364,128.216505,,,웨이트,1,1,0,0,0
C2818,,수촌리(2) 체육시설,35.948673,128.216942,,,웨이트,1,1,0,0,0
C2819,,수촌리(3) 체육시설,35.947278,128.216942,,,웨이트,1,1,0,0,0
C2820,,수촌리(4)체육시설,35.961758,128.209060,,,웨이트,1,1,0,0,0
C2821,,수촌리(5)체육시설,35.948826,128.220239,,,웨이트,1,1,0,0,0
C2822,,신부길 체육시설,35.895766,128.325606,,,웨이트,1,1,0,0,0
C2823,,신정리(1) 체육시설,35.854184,128.192800,,,웨이트,1,1,0,0,0
C2824,,신파리 체육시설,35.832922,128.193314,,,웨이트,1,1,0,0,0
C2825,,신파리(2) 체육시설,35.830291,128.194230,,,웨이트,1,1,0,0,0
C2826,,신파리(3)체육시설,35.831746,128.191726,,,웨이트,1,1,0,0,0
C2827,,안포5리 안무실 야외운동기구,35.946177,128.316745,,,웨이트,1,1,0,0,0
C2828,,안포리 166-2 야외운동기구,35.943815,128.313604,,,웨이트,1,1,0,0,0
C2829,,안포리 678 야외운동기구,35.941558,128.316233,,,웨이트,1,1,0,0,0
C2830,,안포리 957-1 야외운동기구,35.951554,128.310579,,,웨이트,1,1,0,0,0
C2831,,안포리(7)체육시설,35.952398,128.314625,,,웨이트,1,1,0,0,0
C2832,,어산리(1) 체육시설,35.994268,128.271050,,,웨이트,1,1,0,0,0
C2833,,어은1길 체육시설,35.930661,128.179991,,,웨이트,1,1,0,0,0
C2834,,어은리(2) 체육시설,35.927739,128.172220,,,웨이트,1,1,0,0,0
C2835,,영천리(1) 체육시설,35.916116,128.071180,,,웨이트,1,1,0,0,0
C2836,,예산리(1) 체육시설,35.923080,128.283884,,,웨이트,1,1,0,0,0
C2837,,예산리(2) 체육시설,35.926340,128.289253,,,웨이트,1,1,0,0,0
C2838,,예산리(3) 체육시설,35.925849,128.285924,,,웨이트,1,1,0,0,0
C2839,,예산리(4) 체육시설,35.921899,128.290057,,,웨이트,1,1,0,0,0
C2840,,예산리(5) 체육시설,35.922142,128.283656,,,웨이트,1,1,0,0,0
C2841,,오도리,35.915684,128.354485,,,웨이트,1,1,0,0,0
C2842,,오천4길 체육시설,35.819343,128.216060,,,웨이트,1,1,0,0,0
C2843,,오천리(1) 체육시설,35.816133,128.229838,,,웨이트,1,1,0,0,0
C2844,,옥련리(2) 체육시설,35.911498,128.213519,,,웨이트,1,1,0,0,0
C2845,,옥련리(3) 체육시설,35.903895,128.214492,,,웨이트,1,1,0,0,0
C2846,,옥련리(4) 체육시설,35.911881,128.213486,,,웨이트,1,1,0,0,0
C2847,,옥성리(1) 체육시설,35.907651,128.247481,,,웨이트,1,1,0,0,0
C2848,,옥성리(2) 체육시설,35.909678,128.229365,,,웨이트,1,1,0,0,0
C2849,,옥화2길 체육시설,35.891593,128.189309,,,웨이트,1,1,0,0,0
C2850,,용각1리 마을회관 야외운동기구,35.967536,128.302988,,,웨이트,1,1,0,0,0
C2851,,용각2리 죽관 야외운동기구,35.961201,128.307961,,,웨이트,1,1,0,0,0
C2852,,용각리(3) 체육시설,35.962416,128.302348,,,웨이트,1,1,0,0,0
C2853,,용계리 체육시설,35.812405,128.364540,,,웨이트,1,1,0,0,0
C2854,,용계리 체육시설(2),35.808557,128.361592,,,웨이트,1,1,0,0,0
C2855,,용봉리 체육시설,36.024760,128.262001,,,웨이트,1,1,0,0,0
C2856,,용봉리(2) 체육시설,36.018517,128.271303,,,웨이트,1,1,0,0,0
C2857,,용봉리(3)체육시설,36.025325,128.274166,,,웨이트,1,1,0,0,0
C2858,,용사리(1) 체육시설,35.860066,128.107120,,,웨이트,1,1,0,0,0
C2859,,용산리(1) 체육시설,35.928774,128.263244,,,웨이트,1,1,0,0,0
C2860,,용산리(2) 체육시설,35.934044,128.258939,,,웨이트,1,1,0,0,0
C2861,,용성리(2) 체육시설,35.947535,128.265050,,,웨이트,1,1,0,0,0
C2862,,용성리(3) 야외운동기구,35.942488,128.267324,,,웨이트,1,1,0,0,0
C2863,,용성리(4) 야외운동기구,35.946698,128.252635,,,웨이트,1,1,0,0,0
C2864,,용신리(1) 체육시설,35.912155,128.394313,,,웨이트,1,1,0,0,0
C2865,,용정리(1) 체육시설,35.821208,128.335714,,,웨이트,1,1,0,0,0
C2866,,용흥1리 야외운동기구,35.923186,128.249664,,,웨이트,1,1,0,0,0
C2867,,운정길 체육시설,35.956606,128.229022,,,웨이트,1,1,0,0,0
C2868,,운정리 체육시설,35.948916,128.229097,,,웨이트,1,1,0,0,0
C2869,,월곡리(1)체육시설,36.032740,128.211666,,,웨이트,1,1,0,0,0
C2870,,유서리(1) 체육시설,35.884444,128.350309,,,웨이트,1,1,0,0,0
C2871,,유월1길 체육시설,35.954162,128.334743,,,웨이트,1,1,0,0,0
C2872,,유월2길체육시설,35.966307,128.335680,,,웨이트,1,1,0,0,0
C2873,,인촌리(1)체육시설,36.001561,128.294400,,,웨이트,1,1,0,0,0
C2874,,자양리 체육시설,35.977788,128.245621,,,웨이트,1,1,0,0,0
C2875,,장산리 체육시설,35.971580,128.284715,,,웨이트,1,1,0,0,0
C2876,,장산리(3)체육시설,35.974906,128.272309,,,웨이트,1,1,0,0,0
C2877,,장산리(4)야외운동기구,35.974875,128.284994,,,웨이트,1,1,0,0,0
C2878,,장학1길 체육시설,35.886007,128.302063,,,웨이트,1,1,0,0,0
C2879,,창천길 체육시설,35.882889,128.165774,,,웨이트,1,1,0,0,0
C2880,,창천리(1) 체육시설,35.886542,128.166563,,,웨이트,1,1,0,0,0
C2881,,창천리(2) 체육시설,35.884111,128.166444,,,웨이트,1,1,0,0,0
C2882,,창천리(3) 체육시설,35.883923,128.171721,,,웨이트,1,1,0,0,0
C2883,,취곡리(2) 체육시설,35.888981,128.324646,,,웨이트,1,1,0,0,0
C2884,,칠봉리 야외운동기구,35.906406,128.245391,,,웨이트,1,1,0,0,0
C2885,,칠봉리(2) 야외운동기구,35.898717,128.230841,,,웨이트,1,1,0,0,0
C2886,,칠선리 운하공원 옆 야외운동기구,35.969918,128.261435,,,웨이트,1,1,0,0,0
C2887,,칠선리(2) 체육시설,35.968809,128.263098,,,웨이트,1,1,0,0,0
C2888,,칠선리(3) 야외운동기구,35.954601,128.272894,,,웨이트,1,1,0,0,0
C2889,,학산리(1) 체육시설,35.940668,128.290692,,,웨이트,1,1,0,0,0
C2890,,학산리(2) 체육시설,35.938813,128.297269,,,웨이트,1,1,0,0,0
C2891,,화죽리 경노당 야외운동기구,35.869697,128.169687,,,웨이트,1,1,0,0,0
C2892,,후평리,35.935966,128.145617,,,웨이트,1,1,0,0,0
C2893,,흥산리 체육시설,35.920022,128.219327,,,웨이트,1,1,0,0,0
C2894,,흥산리(2) 체육시설,35.920092,128.219325,,,웨이트,1,1,0,0,0
C2895,,강남 파크골프장,36.551406,128.750487,,,파크골프,0,0,1,0,0
C2896,,강변 그라운드골프장,36.556847,128.720087,,,골프,0,0,1,0,1
C2897,,강변 인라인장,36.557108,128.720848,,,롤러,0,0,0,1,1
C2898,,강변농구장,36.554355,128.707694,,,농구,0,0,0,1,1
C2899,,다목적체육관,36.550597,128.759096,,,생활체육,1,1,0,0,0
C2900,,반다비체육센터,36.547544,128.727745,,,생활체육,1,1,0,0,0
C2901,,성곡동 테니스장,36.571013,128.774619,,,테니스,0,0,0,1,1
C2902,,안동 궁도장,36.586245,128.749505,,,국궁,1,0,1,0,0
C2903,,안동 롤러경기장,36.541437,128.797564,,,롤러,0,0,0,1,1
C2904,,안동 시민테니스장,36.547462,128.724425,,,테니스,0,0,0,1,1
C2905,,안동 청소년수련관 수영장,36.559056,128.722726,,,수영,0,1,1,1,0
C2906,,안동댐 파크골프장,36.575525,128.777178,,,파크골프,0,0,1,0,0
C2907,,안동체육관,36.559892,128.728467,,,생활체육,1,1,0,0,0
C2908,,안동클라이밍장,36.558775,128.721442,,,클라이밍,1,0,1,0,0
C2909,,안동탁구전용체육관,36.551876,128.754999,,,탁구,0,0,0,1,1
C2910,,옥동파크골프장,36.555660,128.682199,,,파크골프,0,0,1,0,0
C2911,,용상 제1농구장,36.561196,128.743983,,,농구,0,0,0,1,1
C2912,,용상 제2농구장,36.554973,128.748658,,,농구,0,0,0,1,1
C2913,,용상 파크골프장,36.561196,128.743983,,,파크골프,0,0,1,0,0
C2914,,철우파크골프장,36.563442,128.735842,,,파크골프,0,0,1,0,0
C2915,,강구건강활력센터,36.361444,129.379577,,,생활체육,1,1,0,0,0
C2916,,강구금호리 체력단련시설,36.377179,129.379645,,,웨이트,1,1,0,0,0
C2917,,강구삼사리 체력단련시설,36.351844,129.385327,,,웨이트,1,1,0,0,0
C2918,,강구오포리 체력단련시설,36.351058,129.376415,,,웨이트,1,1,0,0,0
C2919,,강구화전리 체력단련시설,36.362210,129.356514,,,웨이트,1,1,0,0,0
C2920,,고래불스포츠센터,36.600235,129.409472,,,생활체육,1,1,0,0,0
C2921,,남정부흥리 체력단련시설,36.291053,129.371499,,,웨이트,1,1,0,0,0
C2922,,병곡금곡리 체력단련시설,36.641485,129.420100,,,웨이트,1,1,0,0,0
C2923,,병곡백석리 체력단련시설,36.626500,129.413551,,,웨이트,1,1,0,0,0
C2924,,병곡병곡리 체력단련시설,36.596193,129.409601,,,웨이트,1,1,0,0,0
C2925,,병곡신평리 체력단련시설,36.549903,129.399810,,,웨이트,1,1,0,0,0
C2926,,영덕국민체육센터,36.417744,129.365480,,,생활체육,1,1,0,0,0
C2927,,영덕군민탁구장,36.420335,129.363743,,,탁구,0,0,0,1,1
C2928,,영덕군민테니스장,36.418200,129.366276,,,테니스,0,0,0,1,1
C2929,,영덕궁도장(화림정),36.425293,129.357907,,,국궁,1,0,1,0,0
C2930,,영덕남석리삼각주 체력단련시설,36.405446,129.371346,,,웨이트,1,1,0,0,0
C2931,,영덕문화체육센터,36.420034,129.362078,,,생활체육,1,1,0,0,0
C2932,,영덕문화체육센터수영장,36.420034,129.362078,,,수영,0,1,1,1,0
C2933,,영덕우곡리 체력단련시설,36.405222,129.376470,,,웨이트,1,1,0,0,0
C2934,,영덕천전리 체력단련시설,36.407206,129.357797,,,웨이트,1,1,0,0,0
C2935,,영해격기체육관,36.541728,129.405377,,,생활체육,1,1,0,0,0
C2936,,영해사진리 체력단련시설,36.539273,129.438396,,,웨이트,1,1,0,0,0
C2937,,예주행복드림센터,36.541823,129.409573,,,생활체육,1,1,0,0,0
C2938,,오십천 파크골프장,36.416857,129.360394,,,파크골프,0,0,1,0,0
C2939,,지품면 눌곡리 체력단련시설,36.438066,129.288355,,,웨이트,1,1,0,0,0
C2940,,지품신안리 체력단련시설,36.448185,129.282468,,,웨이트,1,1,0,0,0
C2941,,창수면 가산1리 체력단련시설,36.552878,129.345342,,,웨이트,1,1,0,0,0
C2942,,창수면 가산2리 체력단련시설,36.561044,129.337606,,,웨이트,1,1,0,0,0
C2943,,창수면 신기리 체력단련시설,36.546628,129.347194,,,웨이트,1,1,0,0,0
C2944,,창수면 오촌1리 체력단련시설,36.611989,129.322376,,,웨이트,1,1,0,0,0
C2945,,창수인량리 체력단련시설,36.551458,129.367770,,,웨이트,1,1,0,0,0
C2946,,축산경정리 체력단련시설,36.472778,129.432143,,,웨이트,1,1,0,0,0
C2947,,축산축산리 체력단련시설,36.508326,129.449839,,,웨이트,1,1,0,0,0
C2948,,공설운동장 야외농구장,36.658946,129.116879,,,농구,0,0,0,1,1
C2949,,복합체육시설,36.658946,129.116879,,,생활체육,1,1,0,0,0
C2950,,수련원농구장,36.838395,129.269422,,,농구,0,0,0,1,1
C2951,,영양국민체육센터,36.658944,129.116877,,,생활체육,1,1,0,0,0
C2952,,영양군민테니스장,36.659481,129.115923,,,테니스,0,0,0,1,1
C2953,,영양군민회관체육관,36.660070,129.117070,,,생활체육,1,1,0,0,0
C2954,,영양군청소년수련관수영장,36.661469,129.118779,,,수영,0,1,1,1,0
C2955,,청기면다목적체육관,36.659070,129.062813,,,생활체육,1,1,0,0,0
C2956,,광복공원테니스장,36.878452,128.538737,,,테니스,0,0,0,1,1
C2957,,대한복싱훈련장,36.808457,128.607720,,,생활체육,1,1,0,0,0
C2958,,문수면 적동리 문수교회 농구장,36.772715,128.632898,,,농구,0,0,0,1,1
C2959,,순흥면 태장리 167 체력단련장,36.917101,128.557237,,,웨이트,1,1,0,0,0
C2960,,영주2동 영주시민탁구장 앞,36.814491,128.616105,,,탁구,0,0,0,1,1
C2961,,영주국민체육센터,36.806852,128.606950,,,생활체육,1,1,0,0,0
C2962,,영주생활체육관,36.808825,128.606552,,,생활체육,1,1,0,0,0
C2963,,영주시민탁구장,36.816681,128.617107,,,탁구,0,0,0,1,1
C2964,,영주시민테니스장,36.809049,128.605644,,,테니스,0,0,0,1,1
C2965,,영주시씨름연습장,36.808825,128.606552,,,씨름,1,0,0,0,1
C2966,,영주시투기체육관,36.816566,128.617005,,,생활체육,1,1,0,0,0
C2967,,영주실내수영장,36.810068,128.607673,,,수영,0,1,1,1,0
C2968,,영주인라인롤러경기장,36.812087,128.614123,,,롤러,0,0,0,1,1
C2969,,충무정,36.816993,128.648585,,,국궁,1,0,1,0,0
C2970,,풍기읍 원룸촌 쉼터 체력단련장,36.882250,128.528451,,,웨이트,1,1,0,0,0
C2971,,풍기체육회관,36.878452,128.538789,,,생활체육,1,1,0,0,0
C2972,,고경면민 소규모체육관,36.000126,129.046314,,,생활체육,1,1,0,0,0
C2973,,북안종합복지회관 체력단련실,35.919305,129.007732,,,웨이트,1,1,0,0,0
C2974,,생활체육관,35.967824,128.923579,,,생활체육,1,1,0,0,0
C2975,,영천금호체육관,35.935117,128.879587,,,생활체육,1,1,0,0,0
C2976,,영천시민궁도장,35.971151,128.924054,,,국궁,1,0,1,0,0
C2977,,영천시민테니스장,35.971196,128.924370,,,테니스,0,0,0,1,1
C2978,,영천장애인파크골프장,35.971926,128.966760,,,파크골프,0,0,1,0,0
C2979,,영천체육관,35.967931,128.924814,,,생활체육,1,1,0,0,0
C2980,,오수파크골프장,35.955281,128.919467,,,파크골프,0,0,1,0,0
C2981,,조교파크골프장,35.968080,128.965972,,,파크골프,0,0,1,0,0
C2982,,종합스포츠센터수영장,35.971000,128.923093,,,수영,0,1,1,1,0
C2983,,체육시설사업소,35.967389,128.924216,,,씨름,1,0,0,0,1
C2984,,최무선관,35.970312,128.922176,,,생활체육,1,1,0,0,0
C2985,,무학정,36.634632,128.468367,,,국궁,1,0,1,0,0
C2986,,예천국민체육센터,36.646911,128.437369,,,생활체육,1,1,0,0,0
C2987,,예천군 진호국제양궁장,36.634769,128.468371,,,양궁,1,0,1,0,0
C2988,,예천군공설테니스장,36.656724,128.462610,,,테니스,0,0,0,1,1
C2989,,예천군문화체육센터,36.634628,128.468391,,,생활체육,1,1,0,0,0
C2990,,예천군민탁구장,36.655338,128.461913,,,탁구,0,0,0,1,1
C2991,,예천군실내테니스장,36.656724,128.462610,,,테니스,0,0,0,1,1
C2992,,예천진호국제양궁장,36.634628,128.468391,,,양궁,1,0,1,0,0
C2993,,예천청소년수련관,36.656488,128.463315,,,수영,0,1,1,1,0
C2994,,패밀리파크파크골프장,36.570957,128.490668,,,파크골프,0,0,1,0,0
C2995,,한천그라운드골프장,36.649711,128.449822,,,골프,0,0,1,0,1
C2996,,한천파크골프장 1구장,36.642557,128.446425,,,파크골프,0,0,1,0,0
C2997,,한천파크골프장 2구장,36.639511,128.441169,,,파크골프,0,0,1,0,0
C2998,,남양궁도장(성무정),37.468124,130.840368,,,국궁,1,0,1,0,0
C2999,,남양테니스장,37.472199,130.834778,,,테니스,0,0,0,1,1
C3000,,도동헬스장,37.484080,130.903728,,,웨이트,1,1,0,0,0
C3001,,사동테니스장,37.482538,130.892823,,,테니스,0,0,0,1,1
C3002,,서면 체력단련실,37.467714,130.838119,,,웨이트,1,1,0,0,0
C3003,,약수배드민턴장,37.482562,130.901222,,,배드민턴,0,0,0,1,1
C3004,,울릉국민체육센터,37.537831,130.871216,,,생활체육,1,1,0,0,0
C3005,,저동궁도장(무릉정),37.498128,130.890351,,,국궁,1,0,1,0,0
C3006,,저동헬스장,37.491722,130.910203,,,웨이트,1,1,0,0,0
C3007,,천부 체력단련실,37.541174,130.873840,,,웨이트,1,1,0,0,0
C3008,,현포 배드민턴장,37.525313,130.827451,,,배드민턴,0,0,0,1,1
C3009,,현포 체력단련실,37.525358,130.825196,,,웨이트,1,1,0,0,0
C3010,,마을단위 체력단련시설,36.970286,129.321393,,,웨이트,1,1,0,0,0
C3011,,연호생활체육공원 테니스장,36.990913,129.406626,,,테니스,0,0,0,1,1
C3012,,온정생활체육공원 테니스장,36.719988,129.347221,,,테니스,0,0,0,1,1
C3013,,울진 그라운드 골프장,36.966964,129.397260,,,골프,0,0,1,0,1
C3014,,울진국민체육센터,36.990913,129.406626,,,수영,0,1,1,1,0
C3015,,울진군민체육관,36.994688,129.406462,,,생활체육,1,1,0,0,0
C3016,,울진종합운동장테니스장,36.956992,129.374345,,,테니스,0,0,0,1,1
C3017,,울진파크골프장,36.966606,129.401143,,,파크골프,0,0,1,0,0
C3018,,제동관,36.963186,129.395391,,,생활체육,1,1,0,0,0
C3019,,죽변운동장테니스장,37.053258,129.407281,,,테니스,0,0,0,1,1
C3020,,평해생활체육공원 테니스장,36.729291,129.446190,,,테니스,0,0,0,1,1
C3021,,후포생활체육공원테니스장,36.690170,129.457823,,,테니스,0,0,0,1,1
C3022,,흥부생활체육공원 흥부체육관,37.096537,129.356839,,,생활체육,1,1,0,0,0
C3023,,가음체육관,36.232845,128.728971,,,생활체육,1,1,0,0,0
C3024,,구봉산파크골프연습장,36.337314,128.696716,,,파크골프,0,0,1,0,0
C3025,,금성온누리터국민체육센터,36.260740,128.679915,,,생활체육,1,1,0,0,0
C3026,,다인온누리터국민체육센터,36.450521,128.355338,,,생활체육,1,1,0,0,0
C3027,,비안테니스장,36.325690,128.495937,,,테니스,0,0,0,1,1
C3028,,비안파크골프장,36.334355,128.499497,,,파크골프,0,0,1,0,0
C3029,,사곡면국민체육센터,36.306413,128.790004,,,생활체육,1,1,0,0,0
C3030,,사곡파크골프연습장,36.306014,128.789521,,,파크골프,0,0,1,0,0
C3031,,서의성탁구장,36.391394,128.428287,,,탁구,0,0,0,1,1
C3032,,안계위천파크골프장(단북방면),36.368357,128.424246,,,파크골프,0,0,1,0,0
C3033,,안평면실내체육관,36.380716,128.581597,,,생활체육,1,1,0,0,0
C3034,,안평인도어골프연습장,36.380578,128.580908,,,골프,0,0,1,0,1
C3035,,안평테니스장,36.380578,128.580908,,,테니스,0,0,0,1,1
C3036,,옥산면탁구장,36.398201,128.804880,,,탁구,0,0,0,1,1
C3037,,의성국민체육센터,36.392181,128.428709,,,수영,0,1,1,1,0
C3038,,의성군민테니스장,36.355483,128.702788,,,테니스,0,0,0,1,1
C3039,,의성군씨름훈련장,36.361768,128.708445,,,씨름,1,0,0,0,1
C3040,,의성군청소년센터,36.355225,128.705180,,,수영,0,1,1,1,0
C3041,,의성궁도장,36.347652,128.703423,,,국궁,1,0,1,0,0
C3042,,의성그라운드골프장,36.353037,128.692554,,,골프,0,0,1,0,1
C3043,,의성생활체육공원,36.391508,128.429276,,,테니스,0,0,0,1,1
C3044,,의성여성전용헬스장,36.356609,128.701747,,,웨이트,1,1,0,0,0
C3045,,의성정구장,36.355351,128.704223,,,테니스,0,0,0,1,1
C3046,,의성종합체육관,36.361965,128.710927,,,생활체육,1,1,0,0,0
C3047,,의성컬링센터,36.354999,128.702822,,,빙상,0,0,0,1,1
C3048,,점곡체육회관,36.426142,128.766394,,,생활체육,1,1,0,0,0
C3049,,춘산실내체육관,36.238077,128.813999,,,생활체육,1,1,0,0,0
C3050,,춘산테니스장,36.237794,128.814012,,,테니스,0,0,0,1,1
C3051,,각남면농어촌복합체육시설,35.643179,128.659242,,,생활체육,1,1,0,0,0
C3052,,각북면 바우행북문화센터 체육시설,35.690698,128.589072,,,생활체육,1,1,0,0,0
C3053,,국민체육센터테니스장,35.648387,128.718682,,,테니스,0,0,0,1,1
C3054,,매전면복합체육시설,35.665180,128.854508,,,생활체육,1,1,0,0,0
C3055,,산동파크골프장,35.685450,128.897963,,,파크골프,0,0,1,0,0
C3056,,운문면 달빛어울촌 헬스장,35.718064,128.914873,,,웨이트,1,1,0,0,0
C3057,,유천복합체육센터,35.570140,128.775294,,,생활체육,1,1,0,0,0
C3058,,이서면 복합체육시설,35.662366,128.671000,,,생활체육,1,1,0,0,0
C3059,,청도국민체육센터 배드민턴장,35.648352,128.718693,,,배드민턴,0,0,0,1,1
C3060,,청도국민체육센터 생활체육관,35.648352,128.718693,,,테니스,0,0,0,1,1
C3061,,청도국민체육센터 실외테니스장,35.648352,128.718693,,,테니스,0,0,0,1,1
C3062,,청도군건강증진센터수영장,35.648625,128.737261,,,수영,0,1,1,1,0
C3063,,청도군국민체육센터,35.648352,128.718693,,,생활체육,1,1,0,0,0
C3064,,청도군국민체육센터(청도국민체육센터),35.648387,128.718682,,,생활체육,1,1,0,0,0
C3065,,청도군파크골프장,35.611541,128.770332,,,파크골프,0,0,1,0,0
C3066,,종합문화복지타운,36.429938,129.058938,,,수영,0,1,1,1,0
C3067,,진보문화체육센터,36.529816,129.051891,,,생활체육,1,1,0,0,0
C3068,,청송군체육관,36.428138,129.057548,,,생활체육,1,1,0,0,0
C3069,,청송클라이밍아카데미인공암벽장,36.319204,129.206535,,,클라이밍,1,0,1,0,0
C3070,,청송파크골프장,36.385968,129.086153,,,파크골프,0,0,1,0,0
C3071,,가산면민운동장테니스장,36.103347,128.519970,,,테니스,0,0,0,1,1
C3072,,강나루체육공원 체육시설(기산파크골프장 옆),35.987969,128.390328,,,파크골프,0,0,1,0,0
C3073,,기산면 봉산리 봉산2리 체력단련시설,35.991666,128.339963,,,웨이트,1,1,0,0,0
C3074,,기산면 영리 기산농공단지 체력단련시설,35.974483,128.370635,,,웨이트,1,1,0,0,0
C3075,,기산면 영리 영1리 체력단련시설,35.975143,128.366966,,,웨이트,1,1,0,0,0
C3076,,기산면 죽전리 죽전2리 체력단련시설,35.986449,128.384451,,,웨이트,1,1,0,0,0
C3077,,기산면 죽전리 죽전3리 체력단련시설(월드피아아파트 놀이터),35.986308,128.379608,,,웨이트,1,1,0,0,0
C3078,,"기산면 죽전리 죽전3리 체력단련시설(월드피아아파트, 101동 앞)",35.985903,128.379524,,,웨이트,1,1,0,0,0
C3079,,기산면 평복리 평복2리 체력단련시설,35.999962,128.366800,,,웨이트,1,1,0,0,0
C3080,,북삼국민체육센터,36.072503,128.340167,,,생활체육,1,1,0,0,0
C3081,,북삼읍 인평리 북삼테니스장,36.071465,128.346334,,,테니스,0,0,0,1,1
C3082,,석적국민체육센터,36.066142,128.401078,,,생활체육,1,1,0,0,0
C3083,,약목면 남계리 남계테니스장,36.030341,128.362183,,,테니스,0,0,0,1,1
C3084,,왜관읍 달오파크골프장,35.973712,128.395311,,,파크골프,0,0,1,0,0
C3085,,왜관읍 왜관리 달오그라운드(파크)골프장,35.973050,128.394856,,,골프,0,0,1,0,1
C3086,,칠곡교육문화회관수영장,35.992000,128.417300,,,수영,0,1,1,1,0
C3087,,칠곡국민체육센터,36.007248,128.408616,,,생활체육,1,1,0,0,0
C3088,,칠곡궁도장(호국정),35.954776,128.411984,,,국궁,1,0,1,0,0
C3089,,칠곡수영장,35.991884,128.418148,,,수영,0,1,1,1,0
C3090,,칠곡종합운동장테니스장,35.999610,128.423638,,,테니스,0,0,0,1,1
C3091,,공단1근린공원 농구장,35.957083,129.388268,,,농구,0,0,0,1,1
C3092,,국궁장(권무정),36.117936,129.336859,,,국궁,1,0,1,0,0
C3093,,동해테니스장,35.990645,129.441156,,,테니스,0,0,0,1,1
C3094,,만인당(다목적체육관),36.006472,129.361512,,,생활체육,1,1,0,0,0
C3095,,문덕테니스장,35.956088,129.400898,,,테니스,0,0,0,1,1
C3096,,뱃머리테니스장,36.004925,129.353504,,,테니스,0,0,0,1,1
